tweet_id,text,label
1311119484137205800,joe is sleepy💤#maga #blmdontmatter #trumptrain,FAVOR
1311175969743364e3,"@USER i truly dislike trump, and his meddling in private markets. it’s more what countering forces can hold the left leaning socialist-lite attitudes of the west coast. ideally, the counter balance would be less of a clown.",AGAINST
1230330846575550500,the democrats are too busy digging up dirt on each other and finding new ways to assassinate each other’s character to ensure nobody votes for anybody on the democratic side... 🤣 trump wins in a landslide. #demdebate,FAVOR
1217284913155788800,“the americans dying because they can't afford medical care” #demdebate  HTTP,NONE
1296559300693897200,"@USER office trash can as well

#votebluetosaveamerica",AGAINST
1295855086372098e3,"""national conventions are a waste of time!"" says people not named obama. #democraticconvention #dnc2020 HTTP",NONE
1311133891856609300,"the more i see biden talking, more i'm certain that trump easily wins american elections.  #debates2020 #presidentialdebate2020 #trump #biden",FAVOR
1298240810136359e3,"@USER @USER johnny, how is it that a fiscal conservative, principled, catholic man can support a socialistic, communistic , pro-abortion candidate and platform?  did you fall and hit your head?  did @USER hurt your little feelings?

@USER = anarchy and communism  #maga",FAVOR
1288088786900078600,"@USER i’m a moderate and a proud descendent of the america revolution. 

trumpism is a danger to our nation. vote #biden2020. HTTP",AGAINST
1236035092474142700,"@USER @USER @USER @USER oh how we wish!!!
someone release the piece of craps returns! please!
#votebluetosaveamerica
#votebluetoendthisnightmare 
#dumptrump2020 
#ditchmitch2020 
#sendsusancrusin2020
#releaseelise2020",AGAINST
1225943140953182200,you don’t realize what a big deal the #demdebate and the nh primary is for the only commercial tv station in the state until you follow @USER twitter feed.,NONE
1297562426267906e3,"does anyone else find that twitter has changed their #fbr limits since the dnc? if you are having the same issue, please rt! #resist #resisters #dumptrump #blm #era #lgbtq #bidenharristosaveamerica2020 #trumpisaliar #trumpisaracist #trumpisatraitor",AGAINST
1310984236917284900,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER pre-existing condition that’s the clause we’ve got to expunge from insurance policies,NONE
1217284026353864700,steyer is hedging his bets on being nice to bernie and biden so he gets a cabinet position. secretary of bad ties. #demdebate,NONE
1296646256001867800,@USER actions speak louder than words! @USER #trump2020,FAVOR
1239358008079065e3,"‘unlike joe’ is a good filler for bernie
kinda like obama’s long pauses
#demdebate",NONE
1296254527776096300,"aww damn, gifford got me in the feels🥺😥😢😭 #demconvention #democraticnationalconvention #biden #bidenharris2020",AGAINST
1291914333224497200,"@USER @USER mr. president, save our cities from the #democrat mob #votered #trump2020 #voteredtosaveamerica #votered2020removeeverydemocrat HTTP",FAVOR
1289494825784324e3,"@USER @USER can't wait. it will have no affect on my vote, at all, in any way whatsoever!
#biden2020 
#votebluetoendthisnightmare 
#voteoutthegop",AGAINST
1289029134212124700,"republicans will let the postal service close &amp; with the #coronavirus still raging, it's the ultimate in voter suppression. 
#mailinballots must be allowed, how do we stop this from happening?
#vote #voteblue2020

HTTP",AGAINST
1298084982397833200,don junior is a terrible carpet salesmen. #rnc2020,NONE
1311229361031458800,"@USER they ought to have a sound proof booth and put trump in it so that when he's not to speak,they can easily shut him up!",AGAINST
1296132647207473200,"@USER trump karma is real!
#maga 
#trumpkarma 
🇺🇸",FAVOR
1294024021147754500,"trump is terrified of strong, intelligent, 'nasty' women!
trump rants about his women troubles: #kamala, #mika, #nancy and #aoc 
HTTP
@USER @USER #nastywomenunite #truckfump #tuckfrump #dumptrump #votebluetoendthisnightmare",AGAINST
1305072027678716e3,"'macgillis tweeted an hour later that the photo was “from four years ago” — a date he knew because he was the photographer.'

#trump2020 #trumpstroke #dumbkirk
#trumpflu 6,676,601 infected
#trumpknew 198,128 dead!
#maga #qanon #terrorists
#goodbyegop

 HTTP",AGAINST
1289432794205102e3,soooooooooo tiktok can get deleted like that.... but the kkk can stay???? 🤔 #tiktokbanned #dumptrump,AGAINST
1299486483909357600,"@USER @USER get a grip snowflake.

kirstie’s judgment says a lot about her intelligence, heart and integrity.

it’s a hell of a lot more than what can be said about yours.

#trump2020 #maga2020 🇺🇸#trump2020tosaveamerica 🇺🇸",FAVOR
1295555134152376300,@USER tearing pumpkin #45 a new one #democraticnationalconvention HTTP,NONE
1311072303757885400,@USER you got this president trump!!! give biden hell tonight. show him no mercy.,FAVOR
1288468597032079400,".@USER &amp; @USER should both agree to take this blood test. 

blood test to detect alzheimer's proving highly accurate  HTTP

#biden2020 #trump2020 #reclaimingmytime 

@USER @USER @USER @USER @USER",NONE
1295557187880837e3,"sorry but melania could not pull off this speech. not in english. not in slovenian. and not in support of her vulgar, profane, abhorrent husband. #michelleobama #dnc #democraticconvention",NONE
1.3007908733667041e+18,"wisconsin governor urges trump not to come to kenosha HTTP
#dumptrump",AGAINST
1295100499675377700,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #blackvoicesfortrump #trump2020kag #maga
🇺🇸 ifbap 🇺🇸 please follow @USER ❤️thanks! 😊",FAVOR
1292208190554165200,🤯🤯🤯🖕 o sorry 🖕🏿🖕🏿🖕🏿🖕🏿black lives matter you shit of a piece rioters. i didn't like trump before for his behaviour but after seeing you people we in india got a great sympathy for potus #longliveindiaamericafriendship #maga2020 #maga 😂😜😂🇮🇳🇺🇸🙏🔥,FAVOR
1230313208826728400,"*cough* george w. bush is worse *cough, cough*

#demdebate",NONE
1250641310400352300,you want a $15.00 an hour minimum wage in this country? better vote for biden cause you will never get that with trump or a republican senate! #votebluetosaveamerica,AGAINST
1217265564613251e3,#demdebate let’s do this! #notmeus,NONE
1310966988110467e3,"@USER if it's true, it's not a ""play"".  you know biden's a vegetable and hillary has a darth vader suit keeping her alive underneath her smock.",FAVOR
1298850316759298e3,"thanks brenda oneil for the follow! i look forward to interacting with you to #maga, #kag &amp; to support our potus! 👍🏻👊🏻🇺🇸 follow me on parler behindenemylines",FAVOR
1225955188269289500,"i'm almost feeling bad for @USER  right now...

#demdebate",NONE
1295358831224950800,"@USER i'll take people who are progessive over people who are traitorous.  you can work with and find common ground with the progressives.  the traitors belong in prison.  

#gop = traitors
#votebidenharris2020",AGAINST
1310964026881474600,@USER make sure that sleepy joe biden has drugs test  .that cnnn and nytimess fake news  get some draper  to its pervert  and corrupt candidate joe biden.   joe biden  china puppet    imagine  a  candidate  with  a  humans trafficking son hunter biden,FAVOR
1217286826307678200,fact check: rich kids get a higher federal subsidy at harvard then if they went to umass for free. #demdebate,NONE
1303725758750302200,"#donaldtrump admitted he knew weeks before the first confirmed us coronavirus death that the virus was dangerous, airborne, highly contagious and ""more deadly than even your strenuous flus,"" and that he repeatedly played it down publicly. HTTP",AGAINST
1287653300104388600,"@USER just followed you, patriot! 🇺🇸

i'm rebuilding for a 3rd time....can y'all help a chick out?!

#trump2020
#maga",FAVOR
1304419989336862700,"@USER david corn: not since the civil war has a group of politicians [the @USER and @USER -- so profoundly betrayed the republic.

should trump be prosecuted for his dereliction of duty?

#maga @USER @USER @USER @USER 

HTTP",AGAINST
1298793988476899300,"sorry, @USER &amp; @USER, but empowering women isn't that simple.

to truly empower women, we must #defundwar. 
to truly empower women, we must end us imperialism. 
to truly empower women, we must stop the senseless murder of people &amp; the planet. #rnc2020",NONE
1290679937230282800,@USER people are not happy that we have an inept and impeached for life occupant in the people’s white house. #notmypresident #votebluetoendthisnightmare #votebluetosaveamerica2020 #vote #novemberiscoming #november3rd,AGAINST
1304709662822998e3,"@USER freemason catalyzed us deracination projects currently underway:

vaccinations
climate (fires)
nafta
usmca
nau
vacate ca
cv pandemic
boa militance
radicalized dom infrastructures
#maga vaccination mandates

cheri jo bates is a typical example of freemason multi-agency solidarity. HTTP",NONE
1272946913927508e3,sign the recall!!! #recallkatebrown #flushbrowndown #oregon #openoregon #recall #tyranny #2020election @USER HTTP,NONE
1299135831312076800,"@USER was at the #nashvilletrumprally today! front row seats here!

follow me!
retweet if you're voting trump!

#trump2020 #maga #trump420
#covid1984 #covidwitchtrials HTTP",FAVOR
1300940771873431600,does this remind anyone of the trump convoy that invaded portland? #isis #daesh #maga HTTP,NONE
1292836417249448e3,"@USER the lesbian and gay community had such a struggle over many years to fight for the rights we currently have. other than the l and g, i do not welcome any other group that has corrupted our attempt to maintain a strong family standard. #trump2020",FAVOR
1234920903999475700,@USER @USER from the #cult45 territory of sw florida (charlotte county). my vote goes to #joebidenforpresident2020 #votebluetosaveamerica #trumpisacriminalpsychopath,AGAINST
1311113692050645e3,"republicans didn’t sabotage or break #ocare; o-care began broken!”
#debates2020
#debate
#debate
#presidentialdebate 

#trump2020",AGAINST
1311361890170306600,he’s fucking eric cartman. eric cartman is the president of the united states. #trumpmeltdown #debates2020 #presidentialdebates2020,AGAINST
1311190923120967700,@USER trump's biggest fans are a group of right-wing terrorists just waiting for him to say the word.,AGAINST
1311113582726316e3,i give it 20 minutes before trump drops his pants and takes a shit on the floor while screaming at chris wallace that no one’s the boss of him. #presidentialdebate2020,AGAINST
1299464000535777300,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER caught up!  #trump2020 mutha fukas!,FAVOR
1298286608374993e3,"am i the only one that hopes trump surprises again tonight?

imagine he talked 4 straight nights and cnn and twitter acted like he never talked at all.

their is extreme censorship going on at the moment. 

i have listened, have you? lets discuss #trump2020",FAVOR
1292900819705245700,@USER @USER sounds like a plan to me. #trump2020,FAVOR
1296466133424443400,"#demconvention what happened to ""i believe his accusers""?",NONE
1294028166516760600,"@USER #fightthevotingright #dailypresidentbidenbriefing as many major media as possible to cancel out trump's showmanship to control ""breaking news"" to the reporters!! @USER #pamalaharris #dnc2020",AGAINST
1311091840288989200,@USER @USER the end of biden's career will be due to senility. trump only has to display it.,AGAINST
1295031533653438500,@USER @USER @USER @USER trump’s accomplishment list is huge. the democrats have spent the last 4 years playing political games to try to unseat our duly elected president. #chinavirus #chinaliedpeopledied #chinaliedandpeopledied #plandemic #plandemic2020 #kag #kag2020 HTTP,FAVOR
1294271794178920400,"@USER if outside dining is acceptable it shouldn’t be a problem to setup voting booths outside. 
#trump2020
@USER
 
@USER
 
@USER
 
@USER",FAVOR
1293376322664837e3,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you for the mention wizzard, i appreciate you thinking of me with these wonderful people! it's time to take back the wh and congress! 💜🕊🌊 #voteblue2020 HTTP",AGAINST
1239346650830659600,@USER china point coming off a bit incoherent...did china do the wrong thing and we shouldn’t praise them or are they learning and we should work with them? confused #democraticdebate,NONE
1297611132790685700,"#joebiden has not fixed one thing in 50 years. politicians walk away millionaires on a senate salary. they work 4 themselves not the people. 
#trump in 4 years has done more 4 americans ever and donates his salary to charities.
stop the same ol same ol crap from #dems
#votered",FAVOR
1239354162833436700,bernie passionately touting his own cred as an old-school progressive and pointing out what a poseur biden is. #demdebate,NONE
1301645975996506e3,"i am proud to be one of the millions of “suckers” who chose to serve in the #usnavy or another branch of service.  unfortunately, our president, @USER, does not understand or respect our service.  as mister t said, “pity the fool.” #biden2020!

HTTP",AGAINST
1292839762143981600,@USER @USER @USER highest rate of turnover!  is it because people want to join? or because so many people need to leap from the train wreck before it completely goes off the cliff &amp; burns into an unrecognizable wreck on the trash heap of history?  we all know that answer!  the 2nd one.  #biden2020,AGAINST
1296154672458346500,"screw you @USER i hope every police dept in the country switches brands! law enforcement is a huge customer. you allow black lives matter, not blue lives matter?

you morons realize that blm is the democrat party? you guys are morons.
#maga
#bluelivesmatter 
#alllivesmatter",FAVOR
1289856126847090700,"... social and fiscal #conservative tendencies-  has not made any moves towards reforming the country’s #abortion laws, even though his party controls both chambers of congress and more than half the state legislatures.""

the federal government responded to the court...",NONE
1298453235225723e3,i bet you this kid is going to fake a stutter... #rnc2020,NONE
1289287122591969300,sing with me now.... 🎵 #biden2020 🇺🇸#dumptrump2020 HTTP,AGAINST
1239359387409531e3,"biden is someone who is trying to fix his mistakes. bernie is someone who is trying to fix everyone elses mistakes
#demdebate #biden #sanders #notmeus",AGAINST
1311179103341482e3,@USER how could you hear anything over trump's loud and constant interruptions?,AGAINST
1296075977450123300,76 more days till we vote and get rid of that jack ass out of the office !! #voteblue2020 #joebidenkamalaharris2020 HTTP,AGAINST
1304933593093992400,who else is sick to death of being shamed for supporting #trump i’m not taking any of it anymore! #trump2020  don’t like it unfollow!!,FAVOR
1300414284988547e3,democrats condemn ‘shocking abdication’ of responsibility as intelligence officials scale back election security briefings - HTTP,AGAINST
1295556049508995e3,"there’s no perfect candidate. say it louder for the hypocrites in the back, flotus! #demconvention #dnc2020",NONE
1219276205414727700,"@USER would do his best as secretary of commerce under potus @USER working w/ treasury secretary @USER and labor secretary @USER.

#feelthebern 
#warrenroadwarriors 
#yanggang 
#aoc
#demdebate",NONE
1296841919088267300,@USER good afternoon patriot 🙏  #kag,NONE
1292235252333777e3,"when you vote for joe biden, you will not only be voting to remove trump, but also removing mike pompeo, steve mnuchin, ivanka, bill barr, kelly anne conway, stephen miller, and jared kushner too. #biden2020",AGAINST
1247592000288968700,"@USER @USER @USER the rallies that trump has been holding daily on tv under the guise of a ""briefing"" have been the best campaign rallies for joe biden!

#votebluetosaveamerica #dumptrump2020",AGAINST
1278458321926647800,"@USER #maine please vote for @USER!
#votebluetosaveamerica",AGAINST
1297715775504109600,@USER @USER god bless america @USER @USER &amp; @USER melania trump winning winning winning #trump2020 🇺🇸 HTTP,FAVOR
1296280062598226e3,"@USER @USER i think its pretty accurate for her, she's lost it. that loss to trump was embarrassing for her and embarrassed the shit out of democrats. cant wait for 4 more years. #trump2020.",FAVOR
1311189949534871600,"trump and biden make george bush look smart.,",AGAINST
1298966906377064400,"@USER @USER @USER that’s funny! he’s there, at the white house, because we’re in a pandemic. so clearly not ignoring it! #rnc2020 brought the stage to him, to all of us, in a pandemic! get over it! his speech will be amazing! promises made promises kept is so much more than just a campaign slogan!",NONE
12988251726534e5,#covid19 #rnc2020 hey i’m at the rnc to and i don’t have a mask on either usa … usa! usa! HTTP,NONE
1224006038741045200,"@USER @USER @USER @USER well let's 🙏 that never happens!! 
#votebluenomatterwho 
#votebluetosaveamerica",AGAINST
1311175059684225e3,@USER it's where life forms are found in trump's eyebrows.,NONE
1311068972410953700,@USER but then you won't hear about trump setting his fist on fire and biden shooting a laser into the sky just to show he can.,NONE
1302929332269019100,@USER @USER #criminaltrump should abandon #maga for a symbol and opt for #caching,AGAINST
1257743111414902800,"@USER @USER @USER just name her or @USER or @USER your vp already so an articulate, strong woman can get on network air to take apart trump now when it matters most for the #2020elections",AGAINST
1230312023378088e3,"bloomberg visibly uncomfortable at the phrase ""working class"" #demdebate!!",NONE
1290095278863728600,@USER start by removing @USER #biden2020tosaveamerica #biden2020 #biden2020landslide #bidenforpresident,AGAINST
1311239822485323800,@USER @USER i’m not talking about proud boys. i’m talking about everything else trump has ever said and done.,NONE
1296437144957919200,"@USER and her stupid fingernails, looking like a damn sloth. what a hard hitting interview. 🙄 will @USER ever actually face the press and answer the hard questions? and without cue cards? #trump2020 HTTP",NONE
1303404459737874400,@USER @USER already following! follow me @USER for black conservative views! #maga #blacksfortrump,FAVOR
1311131214070325200,not gonna say that all those who vote for trump are racist but i can confirm that all racists that vote are voting for him. #presidentialdebate2020,AGAINST
1296642976265969700,muzzle of our experts #demconvention,NONE
1288553512566247400,this prageru video has me losing it - their stupidest video ever?? HTTP,NONE
1311130997644296200,"i think #chriswallace should shoot #trumpisbroke with a stun gun whenever he doesn't shut up. #debate #debate2020 yeah you #trump2020landslidevictory lovers, he's a loser, a cheater, a liar #votehimout",AGAINST
1292151092415991800,"@USER thank you! without your whining tweet we wouldn't have known about this! classic! 😂😂😂😂 

#trump2020",FAVOR
1302856925340672e3,"@USER do you know what socialists used before candles?
electricity !!!
better vote red if you want to keep your lights on 24/7
#trump2020",FAVOR
1311201145130553300,"click here to see how they celebrate with laycoon the one of laylay
HTTP
#nigeriaat60 #uspresidentialdebate #presidentialdebate2020 #tinakaggia #shutupman #lisa #trump2020 #bethefocus #กอล์ฟพิชญะ #justiceformanishavalmiki #shutupman",AGAINST
1296254518431232e3,@USER 🤮 that group didn’t do shit when they were in office and you want to sign up for more??!! come on!!! look around you’re own state!! haven’t you had enough destruction? open your eyes!!! #trump2020 #americanfreedom,FAVOR
1293616349428756500,"3. when he's well aware it was signed by president obama in 2014. @USER repeatedly ignores all the #lies trump tells on a consistent basis. he's set a record at 20k proven, documented #lies but the #cowards in the #gop are afraid to speak up. unlike trump, if @USER had any",AGAINST
1225990327250673700,"looking forward to a greying andrew yang on stage 30 years from now, looking like bernie. he's full of righteous anger bc the world finally understands human vs economic value, so mainstream candidates half-assedly endorse ubi but don't actually mean it #demdebate #demdebates",NONE
1286315591159230500,@USER do as told huh joejoe the puppet #trump2020 #joemustgo HTTP,FAVOR
1299187818896515e3,@USER 🇺🇸❤️💙🇺🇸 we love it cause we love our country and our president #trump2020,FAVOR
1296804367153193e3,@USER @USER it's frustrating living in a state where @USER &amp; @USER can't get things in order because he is supported by @USER y'all only speak business soo when a company is doing bad the 1st thing they do is get rid of the leaders who stoked the fires. #voteblue,AGAINST
1299201648712126500,"#rnc2020 trump’s speech was just plain dark, though he deployed darkness effectively. powerful. grim. i’m now even more inclined to say he could actually win again.",FAVOR
1311199414824964e3,"@USER thing is, they're ready to ""oppose tyranny"" when trump loses. they'll be out with their guns wreaking havoc. really bad things are coming to the us in november.",NONE
1289307349891588e3,"the publishing of a video by @USER that appeared to be an #election advertisement for #joebiden is under an internal investigation, the taxpayer-funded news service said. HTTP",NONE
1301954372054716400,@USER @USER what a fall from being a well liked family to a disgrace to the american people. how do you live with yourself knowing that you have/is worked for and man that think that the female sex is nasty deplorable human beings #votebluetosaveamerica,AGAINST
1303856224291688400,@USER nothing the #gop does surprises me anymore. HTTP,AGAINST
1311093700882239500,@USER if they are saying biden is doing it that is projection. you can just bet that is what trump is doing.,AGAINST
1298492958451277800,"@USER before serving as florida’s worst ever attorney general, @USER spent 18 years as a loser.
 
she worked with #weakpresident trump against the constitution. and she knows nothing!
the biden family never profited off of joe biden’s name or influence you idiots. #dnc2020",AGAINST
1287390124704239600,"@USER so glad that the ruling class doesn't get the covid. i'm not going to where a mask because i want to be like them!
#nomaskforme #maga 🍔⛳💰🇺🇲",FAVOR
1296354706562797600,at the #demconvention last night @USER  lectured &amp; criticized @USER's behavior in the oval office. #hypocrite #epsteinisland #pedogate2020 HTTP,NONE
1294680729914355700,"@USER i just wish the corrupt #democrats stfu!!!!🤬
#trump2020nowmorethanever #americafirst #maga 
great again HTTP",FAVOR
1296259193591279600,why is @USER famous? wow another cringe-worthy musical number at the #demconvention.,NONE
1303404815595327500,@USER it’s genius. the #democrats fall for it every time! #maga,FAVOR
1299164168222695400,@USER biden alone can fix it! #gop #trumpsamerica,AGAINST
1301734246114001e3,the other swing voter  #2020elections #donaldtrump #blackvoters #blacklivesmatter #defeatingtrump #resistingtrump #swingvoters #joebiden #non-voters #voterturnout #gotv #getoutthevote #votersuppression #leftpolitics HTTP,AGAINST
1297953542679011300,ken lane made the trip from south carolina to support @USER. #rnc2020 HTTP,NONE
1297949474648502300,"#rnc2020 ...so far...
fear mongering, frowning hate filled face spewing division and lies.",AGAINST
1298799429328105500,"@USER @USER yes, and lou holtz's was pre-taped in 1860....goodbye coach #rnc2020",NONE
1232511796986175500,"@USER @USER where does ""doing 'the wave' with castro"" rate?
potus obama took the fam to cuba and partied with raúl, fidel's brother &amp; successor; what does one think happened to people castro didn't want obama &amp; the world to see? #demdebate HTTP
HTTP",NONE
1302080088301801500,"caused mass incarceration against african americans, and has been in politics for 40 years. why didn’t he do something to cut a slice off institutional racism when he was vp? do nothing democrats #trump2020 #wakeupamerica #hidenbiden #",FAVOR
1304275569752727600,@USER i live in the suburbs &amp; i'd take #antifa / #blm as neighbors over #maga ppl. 🤷‍♀️you &amp; all your racists followers can go inhabit a deserted island. it would be interesting to see how long all you anti-intellectual's would last. 🤣,AGAINST
1311122877773537300,"@USER @USER no more debates, trump is a moron &amp; cannot stop talking over everyone. ridiculous &amp; absurd. 

#debates2020 #bidenharrislandslide2020 #meltdown #americaortrump #liarinchief #bidenvstrump #trumpmeltdown #adderall #taxreturns @USER #covid19  #presidentialdebate2020 #shutupman",AGAINST
1293381071204229e3,"gen z has been left to clean up cesspools of radical far left corruption in our institutions, our media, and indoctrinated into the minds of our peers. 

we need young conservative leaders to speak up to defend our nation's principles and to stop fearing the mob. #conservative",NONE
1311110235084517400,"@USER @USER your watching way to much rachel maddow.  biden is a china puppet,  putin hates president trump for building worlds strongest energy independent nation,  self sufficient,  also trying to wean europe from russian oil, 
any hope for you hater/dividers",FAVOR
1302948168364159e3,@USER is a charter member of the pathetic cowards for trump  #maga HTTP,AGAINST
1225237170006478800,"@USER with ya.  (but dammit, i'll vote for him if i have to.)

#votebluetosaveamerica",AGAINST
1287814449915744300,@USER god help us if trump doesn’t win 🇺🇸 #trump2020,FAVOR
1311212670310215700,"i’m just gonna say this: if trump wins i’m gonna put a lot of blame on white-leftist who don’t really care about what happen to minorities, but they just want to keep their “principles and values” and refuse to support biden.",AGAINST
1289037012914274300,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER following all patriots #kag...thank you very much brian @USER 🙏🏻🇺🇸👍🏻,NONE
1311043522791841800,"@USER a must read by china expert ""how china took over while elites slept""! trump/pompeo must keep chipping away at china tentacles in u.s.! call covid what it was--biowarfare!! china deliberately man-made &amp; released it to help biden get elected &amp; revenge for tariffs!! HTTP",NONE
1298446405946822700,remember to educate your white friends about uncle tom #rnc2020,NONE
1303121038461538300,"@USER your entire existence is a farce. a lifestyle of profiting off the backs of others.

#trumpmeltdown #trumpisatraitor #trumphatesourtroops #voteblue #nepotism",AGAINST
1293281458602246100,"#joebiden doesn’t have enough sense to pick his own vp. 🆘 the country should see this is a major red flag.  he will be president in name only. he will be a puppet jerked around by the violent, radical, leftist, socialist democrats. a disaster for america.  #godblessamerica",NONE
1299705832427401200,"i've all but lost half of my family due to ""differences"" of political opinion. on the bright side, i'm having a long-running conversation with a bright young colleague who lives in the bay area and for whom the lights are beginning to come on...

#alllivesmattter #trump2020",FAVOR
1295552689443688400,there she is there she is #demconvention,NONE
1311403129477492700,@USER you speak about anger and division and name calling?! really!? listen to anything you and the #democrat party say when it is something that disagrees with your view. you become ruthless demons and do anything you can to get your followers to attack them. #hypocrisy,FAVOR
1240674213276471300,"@USER bravo 👏🏼 👏🏼
time for everyone to get together behind #biden (not my first or second choice either) to defeat trump
#2020elections",AGAINST
1291304103977549800,"@USER you just want to harvest their children.

#maga",FAVOR
1310968470729826300,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER finger crossed for you nekomi,although it would not be necessary you are going as an arrow through the test.
ohayou gozaimasu nekosan 😁🥶💙😁 HTTP",AGAINST
1296637892484268e3,the last word to beau😭❤😭❤😭 #dnc2020,NONE
1223285897145221e3,it really is this simple #votebluetosaveamerica HTTP,AGAINST
1295815351515717600,“we have buried the putrid corpse of liberty” – @USER #makeamericagreatagain,NONE
1297948001122607e3,listening to #rnc2020 much fun! the likes no one has ever seen!,NONE
1232497437773680600,joe said he's sick of it. #demdebate,NONE
1234620861216362500,"@USER warning, warning, warning.

all you bernie bro's out there. 
phone call was placed by former pres. obama to pete. you all now how that went.

***scheme to stop bernie is full force. do not let this happen!!! if bernie earns it, then let him have the nomination! #2020elections",NONE
1311078606530060300,biden is going to create a million new republicans tonight,FAVOR
1311174893854220300,i dont agree with everything trump says and i hate that. because itd be so much easier to just vote trump and that be it. but i cant. i just dont like trump. :( but i dont like biden either. i like more things liberally then conservatively. ugh idk. this is really just stressing,AGAINST
1298067713303220200,pray that the #gopconvention doesn't use gordon's speech in campaign literature. it is a damming indictment against the democrats in terms of the democratic-led states allowing looters to burn down their cities.,FAVOR
1311158179540107300,when it comes to voting for president of the united states you are voting for policy over personality. you are not voting for who you think you would be friends with. you may not like trump but his policy blows away joe biden’s and that is far more important #debates2020,FAVOR
1295540296521056300,"today’s #democraticconvention is pretty awesome so far, and gives me hope. praying we can possibly piece back the destruction caused by trump and his administration these past 3+ years. goodness and common sense still exists. #votebluetosaveamerica #voteblue #bidenharris2020",AGAINST
1290951337656504300,"@USER @USER #china  is creating problems for whole world and blaming others,
crisis world is facing today due to #ccp_is_terrorist #chinesevirus 
#chinathrownout is curse to world
#usa 
#chinavirus 
#joebiden 
#freehongkong 
#germany 
#japan",NONE
1293281466634436600,"its official, biden picks kamala harris for vp.
#trump2020",NONE
1299160027526094800,once again @USER speaks truth clearly and succinctly never get tired of rudy and the great @USER  both speak to the heart of the matter! #americafirst #4moreyears,FAVOR
1254501000553128e3,"@USER @USER problem with biden is that, even though trump and gop are prime targets to get bashed constantly for corruption, he can’t say anything for fear of clapback against hunter. nevertheless,  #votebluetosaveamerica",AGAINST
1284706239276920800,i am ready to see some #debates !,NONE
1311105143065043e3,"@USER if donald trump was as ""out of touch"" as speaker pelosi and vice president biden, 205,942 americans would not have died of #covid19.",AGAINST
1288992737472188400,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER get smart
watch now
tttt tt
why?
819
99w
18
r pirate
9
#qanon",NONE
1288989476056961e3,@USER lewis was a closet #maga   gangsta. HTTP,NONE
1311186020830859300,frank ocean encourages fans to vote trump out of office HTTP,AGAINST
1240400650070098e3,"today the ignorance &amp; racism of the #complicitcorruptgop is on full display:
they are sick
#votethemallout2020
#votebluetosaveamerica
#votebluetoendthisnightmare

these are not patriotic americans
they are #whiteprivilege #fakechristians
@USER
@USER
@USER HTTP",AGAINST
1292208250276978700,@USER @USER come up with something new. this is so yesterday. it’s no longer cute. #biden2020,AGAINST
1239359822656671700,is it me or is sen sanders coming off as a bit harsh and argumentative? #democraticdebates,NONE
1299133921834217500,herschel walker nails it again. “we will not solve anything with a closed fist.” #makeamericagreatagain,FAVOR
1298003342044487700,ready for the rnc! #rnc2020 #rncconvention,NONE
1304392762578489300,"""former director of national intelligence dan coats took seriously the possibility that trump was “in putin’s pocket” and “suspected the worst” of the president. trump, coats reportedly told mattis, “doesn’t know the difference between the truth and a lie.""#maga #trumpisatraitor",AGAINST
1311212161029599200,i cannot believe the options are either biden or trump. what a nightmare 💀,NONE
1293537840526172200,"i liked #warren, but idc who he picked #biden2020 always had my vote! 45 must go and that's not up for debate. next subject please. there is no need for a drag session.  he chose who he chose.",AGAINST
1300863698911637500,@USER @USER @USER it means that the good people in maine need to elect @USER &amp; side step sue into retirement. #voteblue maine 🦞🇺🇸,AGAINST
1293231821342355500,@USER he’s a child rapist always feeling on kids! always in pictures next to kids... do your research please wake up!!  im here with trump! #makeamericagreatagain,FAVOR
1239429195073233e3,"the reason you hate @USER is because he's rude.  statistically speaking, it isn't any of his policies. the very crisis we are all living through just proves how what he's saying is objectively true, but y'all won't vote for him, because??? #demdebate HTTP",NONE
1230314731317219300,".@USER is desperate and swinging for the fences

the crowd is loving the jabs at bloomberg 

#yangisthefuture #demdebate
#demdebate9",NONE
